,Zip,City,State,Latitude,Longitude,Timezone,Daylight savings time flag,geopoint,2010 Population,Land-Sq-Mi,Density Per Sq Mile,contains_college
716,10467,Bronx,NY,40.872265000000006,-73.86936999999999,-5,1,"40.872265,-73.86937",97060,2.34,41478.63248,False
717,1851,Lowell,MA,42.630915,-71.33238,-5,1,"42.630915,-71.33238",30190,3.338,9044.337927,False
718,90603,Whittier,CA,33.941363,-117.99476999999999,-8,1,"33.941363,-117.99477",20063,3.2689999999999997,6137.350872,False
719,90057,Los Angeles,CA,34.061911,-118.27687,-8,1,"34.061911,-118.27687",44998,0.8859999999999999,50787.81038,True
720,90250,Hawthorne,CA,33.914614,-118.35092,-8,1,"33.914614,-118.35092",93193,6.695,13919.79089,True
721,90304,Inglewood,CA,33.936163,-118.36076000000001,-8,1,"33.936163,-118.36076",28210,1.567,18002.55265,False
722,11231,Brooklyn,NY,40.6788,-74.00254,-5,1,"40.6788,-74.00254",33336,1.422,23443.037969999998,False
723,38505,Cookeville,TN,36.141824,-85.454779,-6,1,"36.141824,-85.454779",1806,0.133,13578.947369999998,False
724,92126,San Diego,CA,32.914346,-117.14116000000001,-8,1,"32.914346,-117.14116",73343,12.634,5805.208168,True
725,37212,Nashville,TN,36.133251,-86.80057,-6,1,"36.133251,-86.80057",20148,2.7739999999999996,7263.157895,False
726,98416,Tacoma,WA,47.264577,-122.482076,-8,1,"47.264577,-122.482076",1014,0.10400000000000001,9750.0,True
727,60641,Chicago,IL,41.946431,-87.74576,-6,1,"41.946431,-87.74576",71663,4.042,17729.58931,False
728,94133,San Francisco,CA,37.801878,-122.41018000000001,-8,1,"37.801878,-122.41018",26237,0.755,34750.99338,True
729,89108,Las Vegas,NV,36.205718,-115.22363,-8,1,"36.205718,-115.22363",70123,8.968,7819.246209,False
730,2140,Cambridge,MA,42.393327,-71.12836999999999,-5,1,"42.393327,-71.12837",17607,1.1540000000000001,15257.36568,False
731,33140,Miami Beach,FL,25.814225,-80.13085,-5,1,"25.814225,-80.13085",21210,3.0410000000000004,6974.679381999999,False
732,10013,New York,NY,40.720665999999994,-74.00525999999999,-5,1,"40.720666,-74.00526",27700,0.55,50363.636360000004,True
733,21222,Dundalk,MD,39.263162,-76.5082,-5,1,"39.263162,-76.5082",55786,10.962,5089.034847999999,False
734,90732,San Pedro,CA,33.736717999999996,-118.31123000000001,-8,1,"33.736718,-118.31123",21115,3.42,6173.976608,False
735,90043,Los Angeles,CA,33.987463,-118.334,-8,1,"33.987463,-118.334",44789,4.1339999999999995,10834.30092,False
736,10004,New York,NJ,40.699226,-74.04118000000001,-5,1,"40.699226,-74.04118",3089,0.56,5516.071429,False
737,45219,Cincinnati,OH,39.12721,-84.50988000000001,-5,1,"39.12721,-84.50988",16526,1.755,9416.524217,False
738,48021,Eastpointe,MI,42.466086,-82.94641,-5,1,"42.466086,-82.94641",32353,5.117,6322.64999,True
739,15510,Somerset,PA,39.963306,-79.04089,-5,1,"39.963306,-79.04089",2229,0.377,5912.466844,False
740,7063,Plainfield,NJ,40.604252,-74.44612,-5,1,"40.604252,-74.44612",13538,1.821,7434.376716,False
741,85006,Phoenix,AZ,33.466392,-112.04875,-7,0,"33.466392,-112.04875",25742,3.904,6593.75,False
742,94108,San Francisco,CA,37.792678,-122.40793000000001,-8,1,"37.792678,-122.40793",13768,0.27,50992.59259,True
743,44703,Canton,OH,40.809108,-81.3809,-5,1,"40.809108,-81.3809",8895,1.0959999999999999,8115.875912,False
744,48212,Hamtramck,MI,42.410037,-83.05826,-5,1,"42.410037,-83.05826",39038,5.349,7298.1865769999995,False
745,92020,El Cajon,CA,32.7991,-116.97334,-8,1,"32.7991,-116.97334",57767,11.139000000000001,5186.013107,True
746,48125,Dearborn Heights,MI,42.277388,-83.25986999999999,-5,1,"42.277388,-83.25987",21273,4.05,5252.592593,False
747,14217,Buffalo,NY,42.968707,-78.8745,-5,1,"42.968707,-78.8745",23480,3.213,7307.812014,False
748,23462,Virginia Beach,VA,36.839648,-76.15177,-5,1,"36.839648,-76.15177",61973,11.72,5287.798635,True
749,10031,New York,NY,40.826201,-73.94879,-5,1,"40.826201,-73.94879",56438,0.649,86961.4792,False
750,92701,Santa Ana,CA,33.747017,-117.86248,-8,1,"33.747017,-117.86248",53908,3.27,16485.62691,True
751,60626,Chicago,IL,42.009731,-87.66938,-6,1,"42.009731,-87.66938",50139,1.705,29407.038119999997,True
752,95824,Sacramento,CA,38.518356,-121.44378,-8,1,"38.518356,-121.44378",30221,4.061,7441.763113,False
753,93728,Fresno,CA,36.758598,-119.81022,-8,1,"36.758598,-119.81022",15743,3.0589999999999997,5146.453089,False
754,60643,Chicago,IL,41.696433,-87.65993,-6,1,"41.696433,-87.65993",49952,7.347,6798.965564,False
755,53213,Milwaukee,WI,43.049012,-88.00012,-6,1,"43.049012,-88.00012",26020,4.035,6448.574968999999,False
756,7105,Newark,NJ,40.725801000000004,-74.15205999999999,-5,1,"40.725801,-74.15206",46983,4.644,10116.92506,False
757,7024,Fort Lee,NJ,40.849879,-73.97501,-5,1,"40.849879,-73.97501",35353,2.545,13891.15914,False
758,7075,Wood Ridge,NJ,40.847638,-74.08754,-5,1,"40.847638,-74.08754",7626,1.0959999999999999,6958.029197,False
759,7756,Ocean Grove,NJ,40.211982,-74.00916,-5,1,"40.211982,-74.00916",3342,0.37200000000000005,8983.870968000001,False
760,10003,New York,NY,40.732509,-73.98935,-5,1,"40.732509,-73.98935",56024,0.5760000000000001,97263.88889,True
761,21205,Baltimore,MD,39.301157,-76.57478,-5,1,"39.301157,-76.57478",16146,2.05,7876.097561,False
762,85015,Phoenix,AZ,33.506890000000006,-112.10262,-7,0,"33.50689,-112.10262",37644,4.883,7709.195167,False
763,15217,Pittsburgh,PA,40.430919,-79.92569,-5,1,"40.430919,-79.92569",27220,3.806,7151.865476000001,False
764,33160,North Miami Beach,FL,25.941535,-80.13861,-5,1,"25.941535,-80.13861",40053,4.249,9426.453282999999,False
765,93304,Bakersfield,CA,35.344209,-119.02225,-8,1,"35.344209,-119.02225",48731,7.595,6416.1948649999995,False
766,93650,Fresno,CA,36.841454,-119.79831999999999,-8,1,"36.841454,-119.79832",4055,0.708,5727.401129999999,True
767,94080,South San Francisco,CA,37.652857,-122.4301,-8,1,"37.652857,-122.4301",63975,10.285,6220.223627,False
768,33126,Miami,FL,25.777977,-80.29718000000001,-5,1,"25.777977,-80.29718",46867,5.008,9358.426518,False
769,90028,Los Angeles,CA,34.098859000000004,-118.32745,-8,1,"34.098859,-118.32745",28714,1.524,18841.20735,False
770,64112,Kansas City,MO,39.037605,-94.59536999999999,-6,1,"39.037605,-94.59537",8147,1.475,5523.389831,False
771,60456,Hometown,IL,41.730533,-87.73198000000001,-6,1,"41.730533,-87.73198",4349,0.479,9079.331942,False
772,19114,Philadelphia,PA,40.064257,-75.00155,-5,1,"40.064257,-75.00155",30907,5.599,5520.092874,False
773,19150,Philadelphia,PA,40.07226,-75.17106,-5,1,"40.07226,-75.17106",23378,1.508,15502.65252,False
774,2465,West Newton,MA,42.351046000000004,-71.22677,-5,1,"42.351046,-71.22677",11710,2.2430000000000003,5220.68658,False
775,11693,Far Rockaway,NY,40.596959000000005,-73.81978000000001,-5,1,"40.596959,-73.81978",11916,0.997,11951.85557,False
776,55103,Saint Paul,MN,44.964115,-93.12261,-6,1,"44.964115,-93.12261",12991,2.0869999999999997,6224.724485,False
777,91506,Burbank,CA,34.169663,-118.32364,-8,1,"34.169663,-118.32364",18904,2.447,7725.378014,False
778,91977,Spring Valley,CA,32.721145,-116.99611999999999,-8,1,"32.721145,-116.99612",58368,9.661,6041.610599000001,False
779,60656,Chicago,IL,41.97508,-87.8163,-6,1,"41.97508,-87.8163",27613,3.2689999999999997,8446.925665,False
780,33134,Miami,FL,25.753926999999997,-80.27034,-5,1,"25.753927,-80.27034",37456,5.209,7190.631598999999,False
781,35229,Birmingham,AL,33.462856,-86.790389,-6,1,"33.462856,-86.790389",940,0.172,5465.116279,True
782,44111,Cleveland,OH,41.459399,-81.78174,-5,1,"41.459399,-81.78174",39778,6.242000000000001,6372.636975,False
783,77063,Houston,TX,29.734378999999997,-95.52269,-6,1,"29.734379,-95.52269",34299,4.581,7487.229862,True
784,95610,Citrus Heights,CA,38.696912,-121.27125,-8,1,"38.696912,-121.27125",44147,7.83,5638.186462,False
785,11563,Lynbrook,NY,40.656974,-73.67305999999999,-5,1,"40.656974,-73.67306",22666,2.398,9452.043368999999,False
786,60130,Forest Park,IL,41.871331,-87.81235,-6,1,"41.871331,-87.81235",14167,2.7689999999999997,5116.2874679999995,True
787,98164,Seattle,WA,47.606139,-122.33186,-8,1,"47.606139,-122.33186",141,0.004,35250.0,False
788,91932,Imperial Beach,CA,32.579555,-117.11708,-8,1,"32.579555,-117.11708",25718,2.513,10233.98329,False
789,11236,Brooklyn,NY,40.640527,-73.90361999999999,-5,1,"40.640527,-73.90362",93877,3.595,26113.2128,False
790,11726,Copiague,NY,40.680892,-73.39609,-5,1,"40.680892,-73.39609",19857,2.5669999999999997,7735.4888980000005,False
791,17954,Minersville,PA,40.690455,-76.26024,-5,1,"40.690455,-76.26024",4564,0.696,6557.471264,False
792,2148,Malden,MA,42.428549,-71.06059,-5,1,"42.428549,-71.06059",59503,5.045,11794.44995,False
793,19116,Philadelphia,PA,40.117413,-75.0154,-5,1,"40.117413,-75.0154",33112,5.005,6615.784216,False
794,20016,Washington,DC,38.94081,-77.08723,-5,1,"38.94081,-77.08723",32519,4.44,7324.099098999999,True
795,11203,Brooklyn,NY,40.649059,-73.93304,-5,1,"40.649059,-73.93304",76174,2.146,35495.80615,False
796,20906,Silver Spring,MD,39.07737,-77.06433,-5,1,"39.07737,-77.06433",64696,12.085,5353.413322,True
797,32839,Orlando,FL,28.489758000000002,-81.40625,-5,1,"28.489758,-81.40625",50279,7.449,6749.765069,False
798,33013,Hialeah,FL,25.860373000000003,-80.27174000000001,-5,1,"25.860373,-80.27174",33852,3.813,8878.04878,False
799,53233,Milwaukee,WI,43.037313,-87.93373000000001,-6,1,"43.037313,-87.93373",16453,1.6909999999999998,9729.745713,True
800,22213,Arlington,VA,38.894457,-77.16396,-5,1,"38.894457,-77.16396",2936,0.581,5053.356282,False
801,19138,Philadelphia,PA,40.055861,-75.15654,-5,1,"40.055861,-75.15654",32273,1.723,18730.70226,False
802,11206,Brooklyn,NY,40.702348,-73.94288,-5,1,"40.702348,-73.94288",81677,1.4340000000000002,56957.46165,False
803,11436,Jamaica,NY,40.674146,-73.79687,-5,1,"40.674146,-73.79687",17949,0.789,22749.049430000003,False
804,94709,Berkeley,CA,37.879625,-122.2668,-8,1,"37.879625,-122.2668",11806,0.588,20078.23129,False
805,92782,Tustin,CA,33.739571000000005,-117.78618,-8,1,"33.739571,-117.78618",23032,3.367,6840.510840999999,False
806,16502,Erie,PA,42.110757,-80.10024,-5,1,"42.110757,-80.10024",16664,2.551,6532.3402590000005,False
807,22312,Alexandria,VA,38.817362,-77.1537,-5,1,"38.817362,-77.1537",30614,5.3660000000000005,5705.180768,False
808,33137,Miami,FL,25.817325,-80.19046,-5,1,"25.817325,-80.19046",19410,2.025,9585.185185,False
809,91331,Pacoima,CA,34.254751,-118.42406000000001,-8,1,"34.254751,-118.42406",103689,8.853,11712.30091,False
810,23513,Norfolk,VA,36.888147,-76.23909,-5,1,"36.888147,-76.23909",29595,5.1339999999999995,5764.511102,True
811,92624,Capistrano Beach,CA,33.460727,-117.66467,-8,1,"33.460727,-117.66467",7248,1.374,5275.109170000001,False
812,95136,San Jose,CA,37.269343,-121.84938999999999,-8,1,"37.269343,-121.84939",42989,4.6819999999999995,9181.759931999999,False
813,5405,Burlington,VT,44.442116999999996,-73.082525,-5,1,"44.442117,-73.082525",4406,0.233,18909.87124,False
814,85053,Phoenix,AZ,33.629911,-112.13122,-7,0,"33.629911,-112.13122",28480,5.21,5466.410749000001,False
815,89122,Las Vegas,NV,36.10524,-115.04592,-8,1,"36.10524,-115.04592",45720,9.052999999999999,5050.259582,False
816,17104,Harrisburg,PA,40.258972,-76.85922,-5,1,"40.258972,-76.85922",20962,2.685,7807.07635,False
817,90623,La Palma,CA,33.849327,-118.04395,-8,1,"33.849327,-118.04395",15554,1.815,8569.69697,False
818,90745,Carson,CA,33.823765,-118.2668,-8,1,"33.823765,-118.2668",57251,8.3,6897.710843000001,False
819,6901,Stamford,CT,41.051996,-73.53903000000001,-5,1,"41.051996,-73.53903",6828,0.465,14683.870969999998,False
820,2453,Waltham,MA,42.370446,-71.23563,-5,1,"42.370446,-71.23563",28968,3.4989999999999997,8278.936839,True
821,20912,Takoma Park,MD,38.98236,-77.00044,-5,1,"38.98236,-77.00044",24807,2.674,9277.112939,True
822,60104,Bellwood,IL,41.882923999999996,-87.87642,-6,1,"41.882924,-87.87642",19038,2.354,8087.51062,False
823,13203,Syracuse,NY,43.061116,-76.13733,-5,1,"43.061116,-76.13733",16029,1.7,9428.823529000001,False
824,17102,Harrisburg,PA,40.272839000000005,-76.89053,-5,1,"40.272839,-76.89053",7628,0.785,9717.197452,False
825,10707,Tuckahoe,NY,40.958689,-73.82363000000001,-5,1,"40.958689,-73.82363",10097,1.2990000000000002,7772.9022319999995,False
826,2478,Belmont,MA,42.391546000000005,-71.17471,-5,1,"42.391546,-71.17471",24664,4.647,5307.510222,False
827,19151,Philadelphia,PA,39.975929,-75.25256,-5,1,"39.975929,-75.25256",29883,2.392,12492.89298,False
828,90026,Los Angeles,CA,34.078509999999994,-118.26596,-8,1,"34.07851,-118.26596",67869,4.226,16059.86749,False
829,10462,Bronx,NY,40.842172999999995,-73.85862,-5,1,"40.842173,-73.85862",75784,1.473,51448.744060000005,False
830,55401,Minneapolis,MN,44.984615000000005,-93.27136999999999,-6,1,"44.984615,-93.27137",6590,0.9009999999999999,7314.09545,True
831,94580,San Lorenzo,CA,37.678531,-122.13198999999999,-8,1,"37.678531,-122.13199",27152,3.448,7874.7099769999995,False
832,43201,Columbus,OH,39.990764,-83.00117,-5,1,"39.990764,-83.00117",35495,3.083,11513.136559999999,False
833,60804,Cicero,IL,41.844382,-87.7599,-6,1,"41.844382,-87.7599",84573,7.664,11035.09916,False
834,80212,Denver,CO,39.770336,-105.04688,-7,1,"39.770336,-105.04688",18051,3.571,5054.886586,False
835,95831,Sacramento,CA,38.494971,-121.53058999999999,-8,1,"38.494971,-121.53059",41321,6.987,5913.983111,False
836,91335,Reseda,CA,34.200103999999996,-118.54099,-8,1,"34.200104,-118.54099",74363,6.565,11327.18964,False
837,91763,Montclair,CA,34.070409999999995,-117.69938,-8,1,"34.07041,-117.69938",36375,5.171,7034.422742,False
838,89129,Las Vegas,NV,36.231139,-115.28461000000001,-8,1,"36.231139,-115.28461",51252,10.006,5122.126724000001,False
839,11010,Franklin Square,NY,40.701702000000004,-73.67562,-5,1,"40.701702,-73.67562",23821,2.375,10029.89474,False
840,11105,Astoria,NY,40.774685999999996,-73.90816,-5,1,"40.774686,-73.90816",36688,1.632,22480.39216,False
841,1063,Northampton,MA,42.317939,-72.64023399999999,-5,1,"42.317939,-72.640234",430,0.039,11025.641029999999,False
842,55106,Saint Paul,MN,44.967565,-93.05001,-6,1,"44.967565,-93.05001",52730,8.655,6092.43212,True
843,60636,Chicago,IL,41.776633000000004,-87.66854000000001,-6,1,"41.776633,-87.66854",40916,3.912,10459.1002,False
844,60657,Chicago,IL,41.940832,-87.65852,-6,1,"41.940832,-87.65852",65996,2.273,29034.755830000002,False
845,47406,Bloomington,IN,39.173596999999994,-86.51675999999999,-5,0,"39.173597,-86.51676",4730,0.222,21306.30631,False
846,91303,Canoga Park,CA,34.198204,-118.60206000000001,-8,1,"34.198204,-118.60206",26855,2.1630000000000003,12415.62644,False
847,6106,Hartford,CT,41.7469,-72.69593,-5,1,"41.7469,-72.69593",39902,4.227,9439.791815,True
848,97020,Donald,OR,45.224154,-122.83989,-8,1,"45.224154,-122.83989",791,0.14300000000000002,5531.468531,False
849,11232,Brooklyn,NY,40.655481,-74.00424,-5,1,"40.655481,-74.00424",28265,1.285,21996.10895,False
850,7070,Rutherford,NJ,40.828922,-74.11064,-5,1,"40.828922,-74.11064",18061,2.812,6422.830725,True
851,2129,Charlestown,MA,42.378619,-71.06495,-5,1,"42.378619,-71.06495",16439,1.3519999999999999,12159.02367,True
852,80236,Denver,CO,39.652454,-105.04088999999999,-7,1,"39.652454,-105.04089",16123,3.2119999999999997,5019.613947999999,False
853,75204,Dallas,TX,32.800333,-96.78952,-6,1,"32.800333,-96.78952",26279,2.5580000000000003,10273.26036,False
854,10469,Bronx,NY,40.868643,-73.84735,-5,1,"40.868643,-73.84735",66631,2.472,26954.28803,False
855,11362,Little Neck,NY,40.759686,-73.73321999999999,-5,1,"40.759686,-73.73322",17823,2.509,7103.626943000001,False
856,33709,Saint Petersburg,FL,27.815953000000004,-82.72865,-5,1,"27.815953,-82.72865",26023,5.132999999999999,5069.744789,True
857,90059,Los Angeles,CA,33.927471000000004,-118.24778,-8,1,"33.927471,-118.24778",40952,3.313,12361.00211,True
858,11204,Brooklyn,NY,40.618944,-73.98473,-5,1,"40.618944,-73.98473",78134,1.589,49171.806169999996,False
859,20782,Hyattsville,MD,38.964009999999995,-76.96139000000001,-5,1,"38.96401,-76.96139",30560,4.242,7204.148986,False
860,90089,Los Angeles,CA,33.786594,-118.29866200000001,-8,1,"33.786594,-118.298662",3217,0.287,11209.059229999999,False
861,60618,Chicago,IL,41.945681,-87.7048,-6,1,"41.945681,-87.7048",92084,5.061,18194.82316,True
862,90723,Paramount,CA,33.899915,-118.16231,-8,1,"33.899915,-118.16231",54099,4.685,11547.27855,False
863,33025,Hollywood,FL,25.990494,-80.27326,-5,1,"25.990494,-80.27326",59039,10.792,5470.626389999999,False
864,33161,Miami,FL,25.893372,-80.18164,-5,1,"25.893372,-80.18164",53710,5.468,9822.604243000002,False
865,63104,Saint Louis,MO,38.610701,-90.21361999999999,-6,1,"38.610701,-90.21362",18656,3.4560000000000004,5398.148147999999,True
866,21225,Brooklyn,MD,39.229507,-76.61203,-5,1,"39.229507,-76.61203",33545,6.4639999999999995,5189.511139,False
867,76148,Fort Worth,TX,32.869384000000004,-97.25123,-6,1,"32.869384,-97.25123",23331,4.665,5001.286174,False
868,90814,Long Beach,CA,33.771167,-118.14482,-8,1,"33.771167,-118.14482",19131,1.355,14118.81919,False
869,90037,Los Angeles,CA,34.002063,-118.28737,-8,1,"34.002063,-118.28737",62276,2.838,21943.62227,False
870,90706,Bellflower,CA,33.888165,-118.1276,-8,1,"33.888165,-118.1276",76615,6.108,12543.38572,True
871,91731,El Monte,CA,34.076642,-118.03941999999999,-8,1,"34.076642,-118.03942",29591,3.815,7756.4875489999995,False
872,2740,New Bedford,MA,41.634754,-70.93751999999999,-5,1,"41.634754,-70.93752",43087,5.685,7579.067722,False
873,15203,Pittsburgh,PA,40.426211,-79.97825999999999,-5,1,"40.426211,-79.97826",9949,1.4780000000000002,6731.393775,False
874,19013,Chester,PA,39.84697,-75.37444,-5,1,"39.84697,-75.37444",35130,5.723,6138.388957,True
875,19033,Folsom,PA,39.890462,-75.32755,-5,1,"39.890462,-75.32755",7777,1.103,7050.770626,False
876,19003,Ardmore,PA,40.000861,-75.29694,-5,1,"40.000861,-75.29694",12519,1.942,6446.446962,False
877,10280,New York,NY,40.707467,-74.0178,-5,1,"40.707467,-74.0178",7853,0.124,63330.64516,False
878,11598,Woodmere,NY,40.633103000000006,-73.71404,-5,1,"40.633103,-73.71404",13328,1.992,6690.763052,False
879,77096,Houston,TX,29.674336,-95.48123000000001,-6,1,"29.674336,-95.48123",32628,5.986000000000001,5450.718343,False
880,2910,Cranston,RI,41.776866999999996,-71.43672,-5,1,"41.776867,-71.43672",21000,3.4410000000000003,6102.877071,False
881,80477,Steamboat Springs,CO,40.348242,-106.92691,-7,1,"40.348242,-106.92691",155,0.027000000000000003,5740.740741,False
882,7040,Maplewood,NJ,40.728901,-74.26821,-5,1,"40.728901,-74.26821",23876,3.485,6851.076040000001,False
883,10022,New York,NY,40.759015000000005,-73.96732,-5,1,"40.759015,-73.96732",31924,0.428,74588.78505,False
884,25112,Institute,WV,38.282497,-81.56514,-5,1,"38.282497,-81.56514",166,0.033,5030.30303,False
885,85033,Phoenix,AZ,33.496091,-112.21405,-7,0,"33.496091,-112.21405",53037,6.096,8700.295276,False
886,91406,Van Nuys,CA,34.201491,-118.49376000000001,-8,1,"34.201491,-118.49376",51558,8.132,6340.137727,False
887,60628,Chicago,IL,41.695434000000006,-87.62255,-6,1,"41.695434,-87.62255",72202,10.92,6611.904762,True
888,77019,Houston,TX,29.752528,-95.39923,-6,1,"29.752528,-95.39923",18944,3.52,5381.818182,False
889,95116,San Jose,CA,37.34964,-121.8544,-8,1,"37.34964,-121.8544",51496,3.591,14340.295180000001,False
890,58076,Wahpeton,ND,46.271839,-96.608142,-6,1,"46.271839,-96.608142",236,0.037000000000000005,6378.378378,False
891,29409,Charleston,SC,32.84885,-79.85773,-5,1,"32.84885,-79.85773",2100,0.064,32812.5,False
892,2144,Somerville,MA,42.399546,-71.12165,-5,1,"42.399546,-71.12165",23891,1.082,22080.40665,False
893,1902,Lynn,MA,42.469946,-70.94113,-5,1,"42.469946,-70.94113",45139,2.403,18784.43612,False
894,14212,Buffalo,NY,42.894758,-78.82303,-5,1,"42.894758,-78.82303",10641,1.905,5585.826771999999,False
895,33133,Miami,FL,25.730678,-80.2441,-5,1,"25.730678,-80.2441",31926,4.177,7643.284654000001,False
896,21218,Baltimore,MD,39.325956,-76.60602,-5,1,"39.325956,-76.60602",49796,4.1819999999999995,11907.22143,False
897,11714,Bethpage,NY,40.740662,-73.48631,-5,1,"40.740662,-73.48631",22658,4.32,5244.907407,True
898,60608,Chicago,IL,41.850532,-87.6699,-6,1,"41.850532,-87.6699",82739,6.351,13027.71217,False
899,60653,Chicago,IL,41.819833,-87.61269,-6,1,"41.819833,-87.61269",29908,2.333,12819.54565,False
900,76598,Gatesville,TX,31.390196000000003,-97.799309,-6,1,"31.390196,-97.799309",523,0.039,13410.25641,False
